date,B1_value,B1_active,B2_value,B2_active,B3_value,B3_active,B4_value,B4_active,B5_value,B5_active,T1_value,T1_active,T2_value,T2_active,T3_value,T3_active,T4_value,T4_active,T5_value,T5_active,bullish_K,bearish_K,bullish_K,bearish_K
2022-03-25,48.29317269076305,False,80.0,False,2.0,False,74.46086085338078,False,53.0,False,50.45685279187817,False,141,False,0.9416,False,2.0,False,-2.0,False,0,0,0,0
2022-03-28,48.795180722891565,False,78.3,False,2.0,False,73.04400574168173,False,54.0,False,51.776649746192895,False,62,False,0.7469,False,2.0,False,-2.0,False,0,0,0,0
2022-03-29,55.321285140562246,False,88.7,False,2.0,False,98.26737459247063,False,67.0,False,56.30081300813008,False,109,False,0.9787,False,2.0,False,-2.0,False,0,0,0,0
2022-03-30,53.21285140562249,False,76.7,False,2.0,False,67.34201808693278,False,64.0,False,54.314720812182735,False,78,False,0.7002,False,2.0,False,-2.0,False,0,0,0,0
2022-03-31,49.59839357429719,False,50.7,False,2.0,False,25.114128184263258,False,53.0,False,50.609756097560975,False,8,False,0.9421,False,0.0,True,-2.0,False,0,1,0,1
2022-04-01,51.00401606425703,False,60.0,False,2.0,False,40.1337116765595,False,57.99999999999999,False,50.45685279187817,False,88,False,0.8537,False,1.0,False,-2.0,False,0,0,0,0
2022-04-04,52.45737211634904,False,63.3,False,2.0,False,40.32478700409,False,71.0,False,51.016260162601625,False,46,False,0.7672,False,2.0,False,-1.0,False,0,0,0,0
2022-04-05,48.74623871614844,False,44.1,False,2.0,False,6.786532474108121,False,55.00000000000001,False,47.368421052631575,False,8,False,0.7542,False,1.0,False,-2.0,False,0,0,0,0
2022-04-06,46.63991975927783,False,36.199999999999996,False,2.0,False,-9.22260781139693,False,47.0,False,47.368421052631575,False,27,False,0.8537,True,0.0,True,-2.0,False,0,2,0,2
2022-04-07,47.041123370110334,False,38.4,False,2.0,False,-7.564309716446765,False,45.0,False,47.37373737373737,False,33,False,0.8296,False,1.0,False,-2.0,False,0,0,0,0
2022-04-08,48.144433299899696,False,40.5,False,2.0,False,-9.95864329668214,False,44.0,False,47.070707070707066,False,68,False,1.2451,True,1.0,False,-2.0,False,0,1,0,1
2022-04-11,45.135406218655966,False,29.4,False,2.0,False,-33.45600529129998,False,35.0,False,45.45454545454545,False,-41,False,1.5638,True,0.0,True,-2.0,False,0,2,0,2
2022-04-12,44.33299899699097,False,29.299999999999997,False,2.0,False,-41.22896977024173,False,37.0,False,45.151515151515156,False,-43,False,0.9629,True,0.0,False,-2.0,False,0,1,0,1
2022-04-13,48.24473420260782,False,45.9,False,2.0,False,-2.418709550885721,False,43.0,False,47.070707070707066,False,67,False,0.8311,False,1.0,False,-2.0,False,0,0,0,0
2022-04-14,46.94082246740221,False,41.4,False,2.0,False,-21.123843515581903,False,39.0,False,47.124117053481335,False,2,False,1.0673,True,0.0,False,-2.0,False,0,1,0,1
2022-04-18,45.83751253761284,False,36.6,False,2.0,False,-33.21111383781923,False,34.0,False,46.61957618567104,False,-8,False,1.0095,False,0.0,False,-2.0,False,0,0,0,0
2022-04-19,50.852557673019064,False,60.3,False,2.0,False,3.5203256058569643,False,44.0,False,48.33501513622603,False,79,False,0.8473,False,2.0,False,-2.0,False,0,0,0,0
2022-04-20,52.15646940822467,False,70.19999999999999,False,2.0,False,20.60810470217082,False,38.0,False,50.756811301715445,False,152,False,1.2149,True,1.0,False,-2.0,False,0,1,0,1
2022-04-21,49.14744232698094,False,49.7,False,2.0,False,-17.38488469399169,False,28.999999999999996,False,48.53683148335015,False,-23,False,0.9421,False,0.0,False,-2.0,False,0,0,0,0
2022-04-22,41.123370110330995,False,16.7,False,1.0,False,-59.081966204240686,False,19.0,True,43.18869828456105,False,-138,False,0.9853,False,0.0,False,-2.0,False,1,0,1,0
2022-04-25,41.123370110330995,False,21.3,False,1.0,False,-43.73756106448237,False,22.0,True,43.89505549949546,False,-35,False,1.0224,False,0.0,False,-2.0,False,1,0,1,0
2022-04-26,36.10832497492478,False,7.3999999999999995,False,0.0,False,-80.44940686466661,False,16.0,True,39.75782038345106,False,-222,False,1.1027,True,0.0,True,-2.0,False,1,2,1,2
2022-04-27,35.60682046138415,False,9.3,False,-1.0,False,-66.3857879895008,False,18.0,True,39.354187689202824,False,-153,False,0.9912,False,0.0,False,-2.0,False,1,0,1,0
2022-04-28,39.71915747241725,False,29.299999999999997,False,0.0,False,-20.279464911286517,False,20.0,True,43.28960645812311,False,-13,False,1.1049,True,1.0,False,-2.0,False,1,1,1,1
2022-04-29,31.49448345035105,False,11.200000000000001,False,0.0,False,-57.20716135485689,False,10.0,True,35.92330978809283,False,-164,False,1.0181,False,0.0,False,-2.0,False,1,0,1,0
2022-05-02,28.88665997993982,False,15.9,False,0.0,False,-44.24430600733527,False,11.0,True,35.317860746720484,False,-82,False,1.0238,False,0.0,False,-2.0,False,1,0,1,0
2022-05-03,31.563126252505008,False,28.599999999999998,False,0.0,False,-17.9898431551676,False,15.0,True,37.53784056508577,False,-38,False,0.9874,False,1.0,False,-2.0,False,1,0,1,0
2022-05-04,39.53953953953954,False,67.7,False,0.0,False,28.147671799211597,False,25.0,True,42.23790322580645,False,31,False,1.3602,True,1.0,False,-2.0,False,1,1,1,1
2022-05-05,31.131131131131127,False,32.800000000000004,False,0.0,False,-20.445491273790246,False,14.000000000000002,True,36.49193548387097,False,-130,False,1.0395,False,0.0,False,-2.0,False,1,0,1,0
2022-05-06,29.32932932932933,False,27.800000000000004,False,0.0,False,-38.84041824483788,False,12.0,True,34.67741935483871,False,-208,False,1.0664,False,0.0,False,-2.0,False,1,0,1,0
2022-05-09,22.52252252252252,False,11.200000000000001,False,-1.0,False,-70.4738787138594,False,9.0,True,28.298086606243704,False,-373,False,1.1517,False,0.0,False,-2.0,False,1,0,1,0
2022-05-10,21.52152152152152,False,9.5,False,-1.0,False,-58.86811802130353,False,8.0,True,28.197381671701915,False,-213,False,1.0264,False,0.0,False,-2.0,False,1,0,1,0
2022-05-11,20.42042042042042,True,8.6,False,-2.0,False,-71.65085203906175,False,6.0,True,27.69385699899295,False,-340,False,0.986,False,0.0,False,-2.0,False,2,0,2,0
2022-05-12,20.72072072072072,True,13.0,False,-2.0,False,-49.3718353640497,False,7.000000000000001,True,27.263581488933603,False,-136,False,1.1578,False,0.0,False,-2.0,False,2,0,2,0
2022-05-13,24.924924924924923,True,38.7,False,-2.0,False,2.4235830699058525,False,8.0,True,30.784708249496983,False,-3,False,0.8945,False,1.0,False,-2.0,False,2,0,2,0
2022-05-16,25.551102204408814,True,40.2,False,-2.0,False,-1.8534520844116855,False,11.0,True,31.722054380664655,False,-20,False,1.083,False,1.0,False,-2.0,False,2,0,2,0
2022-05-17,31.663326653306612,True,74.2,False,-2.0,True,40.398950119068886,False,20.0,True,34.94461228600201,False,21,False,1.3541,True,1.0,False,-2.0,False,3,1,3,1
2022-05-18,22.344689378757515,True,38.800000000000004,False,-2.0,True,-8.327240747550569,False,8.0,True,28.197381671701915,False,-159,False,1.0585,False,0.0,False,-2.0,False,3,0,3,0
2022-05-19,21.743486973947896,True,45.2,False,-2.0,True,0.20350226522754156,False,11.0,True,27.69385699899295,False,-114,False,1.0142,False,0.0,False,-2.0,False,3,0,3,0
2022-05-20,21.442885771543086,True,53.800000000000004,False,-2.0,True,12.646270029826688,False,9.0,True,27.492447129909365,False,-73,False,0.9952,False,0.0,False,-2.0,False,3,0,3,0
2022-05-23,26.452905811623246,True,69.0,False,-2.0,True,44.02160511840983,False,15.0,True,30.916414904330313,False,9,False,0.8616,False,1.0,False,-2.0,False,3,0,3,0
2022-05-24,26.526526526526528,True,55.00000000000001,False,-1.0,False,27.82740859355637,False,16.0,True,31.18712273641851,False,-74,False,0.9425,False,1.0,False,-2.0,False,2,0,2,0
2022-05-25,28.128128128128125,True,64.5,False,-1.0,False,52.19223352183887,False,18.0,True,32.89738430583501,False,27,False,0.9392,False,1.0,False,-2.0,False,2,0,2,0
2022-05-26,33.533533533533536,True,85.39999999999999,False,0.0,False,83.86319766791124,False,26.0,True,35.01006036217304,False,41,False,0.8599,False,2.0,False,-2.0,False,2,0,2,0
2022-05-27,40.84084084084084,False,95.1,False,1.0,False,115.97255602446354,False,36.0,False,39.53722334004024,False,79,False,0.8884,False,2.0,False,-2.0,False,0,0,0,0
2022-05-31,37.73773773773774,False,90.4,False,1.0,False,75.69619463919346,False,39.0,False,37.927565392354126,False,12,False,0.9437,False,2.0,False,-2.0,False,0,0,0,0
2022-06-01,34.434434434434436,False,79.80000000000001,False,0.0,False,41.23142468159156,False,33.0,False,35.91549295774648,False,22,False,0.9508,False,1.0,False,-2.0,False,0,0,0,0
2022-06-02,41.74174174174174,False,89.8,False,0.0,False,71.70788924443397,False,43.0,False,39.2354124748491,False,43,False,1.0281,False,2.0,False,-2.0,False,0,0,0,0
2022-06-03,37.23723723723724,False,73.6,False,0.0,False,28.156726999442064,False,36.0,False,36.820925553319924,False,17,False,0.9279,False,1.0,False,-2.0,False,0,0,0,0
2022-06-06,39.83983983983984,False,71.8,False,0.0,False,36.429699644976786,False,36.0,False,37.82696177062374,False,37,False,1.1374,True,1.0,False,-2.0,False,0,1,0,1
2022-06-07,43.14314314314314,False,79.0,False,2.0,False,59.52094275868408,False,44.0,False,40.140845070422536,False,71,False,1.0818,False,2.0,False,-2.0,False,0,0,0,0
2022-06-08,36.63663663663664,False,48.6,False,1.0,False,18.066350907110394,False,39.0,False,36.72032193158954,False,-5,False,0.8931,False,1.0,False,-2.0,False,0,0,0,0
2022-06-09,29.429429429429426,False,19.6,False,1.0,False,-28.01765688052066,False,32.0,False,31.58953722334004,False,-75,False,1.1432,False,0.0,True,-2.0,False,0,1,0,1
2022-06-10,22.32232232232232,False,7.9,False,1.0,False,-66.2793952545426,False,19.0,True,27.867203219315893,False,-176,False,1.0028,False,-1.0,True,-2.0,False,1,1,1,1
2022-06-13,13.213213213213212,False,2.1,False,-1.0,False,-105.01178458805866,False,9.0,True,20.52313883299799,False,-465,False,1.0298,False,0.0,False,-2.0,False,1,0,1,0
2022-06-14,13.313313313313312,False,3.2,False,1.0,False,-100.80291854527461,False,9.0,True,19.21529175050302,False,-369,False,1.1851,False,0.0,True,-2.0,False,1,1,1,1
2022-06-15,14.214214214214213,True,4.6,True,1.0,False,-53.65032348596786,False,13.0,True,20.824949698189137,False,-57,False,1.0617,True,0.0,False,-2.0,False,3,1,3,1
2022-06-16,9.00900900900901,True,2.9000000000000004,True,0.0,False,-89.81660309283076,True,10.0,True,15.492957746478872,False,-509,False,0.9932,False,0.0,False,-2.0,False,4,0,4,0
2022-06-17,8.108108108108109,True,4.5,True,0.0,False,-63.28968914123436,True,13.0,True,15.392354124748492,False,-227,False,1.13,False,0.0,False,-2.0,False,4,0,4,0
2022-06-21,13.513513513513514,True,25.7,False,1.0,False,-16.89272926691328,False,17.0,True,19.597989949748744,False,-40,False,1.092,False,1.0,False,-1.0,False,2,0,2,0
2022-06-22,11.711711711711711,True,36.199999999999996,False,-1.0,False,-15.288864928034194,False,19.0,True,18.391959798994975,False,-88,False,1.0504,False,1.0,False,-2.0,False,2,0,2,0
2022-06-23,14.114114114114114,True,57.8,False,-1.0,False,2.5088834063476,False,25.0,True,19.597989949748744,False,-137,False,0.999,False,1.0,False,-2.0,False,2,0,2,0
2022-06-24,20.200000000000003,True,84.39999999999999,False,-1.0,False,48.51341381521229,False,41.0,False,23.819095477386934,False,9,False,1.2773,True,2.0,False,-2.0,False,1,1,1,1
2022-06-27,21.099999999999998,True,86.9,False,-1.0,False,43.004720245715546,False,38.0,False,25.025125628140703,False,11,False,1.1489,False,2.0,False,-2.0,False,1,0,1,0
2022-06-28,18.0,True,79.2,False,-2.0,False,6.829763642567254,False,25.0,True,23.618090452261306,False,-8,False,1.0777,False,0.0,False,-2.0,False,2,0,2,0
2022-06-29,17.8,True,68.89999999999999,False,-2.0,False,-6.733973071337374,False,26.0,True,23.517587939698494,False,-33,False,1.0271,False,0.0,False,-2.0,False,2,0,2,0
2022-06-30,16.1,True,50.2,False,-2.0,False,-25.047298096369154,False,24.0,True,22.71356783919598,False,-84,False,1.13,False,0.0,False,-2.0,False,2,0,2,0
2022-07-01,21.7,True,62.8,False,-2.0,False,12.920045497710529,False,34.0,False,25.52763819095477,False,-46,False,1.1252,False,1.0,False,-2.0,False,1,0,1,0
2022-07-05,19.2,True,57.4,False,-2.0,True,6.267524043160101,False,43.0,False,21.909547738693465,False,-96,False,1.1975,False,1.0,False,-2.0,False,2,0,2,0
2022-07-06,19.3,True,51.0,False,-2.0,True,1.7482805793036853,False,46.0,False,20.12072434607646,False,-106,False,1.1373,False,2.0,False,-2.0,False,2,0,2,0
2022-07-07,22.3,True,70.1,False,-2.0,True,35.17558601480993,False,53.0,False,23.74245472837022,False,11,False,1.2012,True,2.0,False,-2.0,False,2,1,2,1
2022-07-08,21.6,True,59.599999999999994,False,-2.0,True,20.48005423209372,False,51.0,False,23.843058350100605,False,6,False,1.0959,False,2.0,False,-2.0,False,2,0,2,0
2022-07-11,19.7,True,45.2,False,-2.0,True,-8.437025713289103,False,48.0,False,22.334004024144868,False,-53,False,0.9619,False,1.0,False,-2.0,False,2,0,2,0
2022-07-12,18.5,True,36.1,False,-1.0,False,-20.518943938024982,False,38.0,False,20.72434607645875,False,-53,False,1.0545,False,0.0,False,-2.0,False,1,0,1,0
2022-07-13,18.4,True,31.900000000000002,False,-1.0,False,-25.346389300484034,False,32.0,False,20.12072434607646,False,-75,False,0.8879,False,0.0,True,-2.0,False,1,1,1,1
2022-07-14,17.299999999999997,True,24.4,False,-1.0,False,-44.5471231388841,False,30.0,False,18.410462776659962,False,-184,False,1.1449,False,0.0,True,-2.0,False,1,1,1,1
2022-07-15,21.5,True,51.0,False,-1.0,False,3.808985044978261,False,43.0,False,20.804020100502512,False,2,False,0.8768,False,2.0,False,-2.0,False,1,0,1,0
2022-07-18,19.5,True,49.3,False,0.0,False,1.7844126169556915,False,37.0,False,20.90452261306533,False,-28,False,0.9257,False,1.0,False,-2.0,False,1,0,1,0
2022-07-19,27.3,True,81.3,False,1.0,False,48.09448112791162,False,56.99999999999999,False,24.522613065326635,False,22,False,0.9442,False,2.0,False,-1.0,False,1,0,1,0
2022-07-20,30.4,True,80.0,False,1.0,False,57.84911729913939,False,71.0,False,23.71859296482412,False,17,False,0.9723,False,2.0,False,0.0,False,1,0,1,0
2022-07-21,34.9,True,83.2,False,2.0,False,72.95008563904342,False,72.0,False,25.125628140703515,False,43,False,0.8556,False,2.0,False,0.0,False,1,0,1,0
2022-07-22,32.300000000000004,True,80.60000000000001,False,1.0,False,45.546663141466155,False,64.0,False,24.92462311557789,False,3,False,0.9885,False,2.0,False,0.0,False,1,0,1,0
2022-07-25,34.53453453453454,True,85.1,False,0.0,False,49.63900359033026,False,60.0,False,27.63819095477387,False,17,False,0.8242,False,2.0,False,0.0,False,1,0,1,0
2022-07-26,32.532532532532535,True,72.1,False,0.0,False,27.889759656157427,False,50.0,False,26.20481927710843,False,14,False,0.7661,False,1.0,False,0.0,False,1,0,1,0
2022-07-27,41.74174174174174,False,84.8,False,1.0,False,61.10470729415886,False,69.0,False,30.55276381909548,False,73,False,0.7872,False,2.0,False,0.0,False,0,0,0,0
2022-07-28,49.64964964964965,False,83.7,False,2.0,False,78.99796398817931,False,68.0,False,35.175879396984925,False,118,False,0.8173,False,2.0,False,0.0,False,0,0,0,0
2022-07-29,53.3066132264529,False,83.3,False,2.0,False,91.45170864162588,False,71.0,False,37.5251509054326,False,137,False,0.9901,False,2.0,False,0.0,False,0,0,0,0
2022-08-01,52.30460921843687,False,80.4,False,2.0,False,71.89240177711459,False,67.0,False,38.12877263581489,False,76,False,0.9415,False,2.0,False,1.0,False,0,0,0,0
2022-08-02,50.1002004008016,False,72.5,False,2.0,False,42.459732399071854,False,65.0,False,36.41851106639839,False,41,False,0.9895,True,2.0,False,1.0,False,0,1,0,1
2022-08-03,55.010020040080164,False,74.8,False,2.0,False,60.582501418849944,False,73.0,False,39.33601609657948,False,123,False,0.8742,False,2.0,False,2.0,True,0,1,0,1
2022-08-04,53.90781563126252,False,71.0,False,2.0,False,53.07455642366598,False,74.0,False,38.12877263581489,False,104,False,0.7862,False,2.0,False,2.0,True,0,1,0,1
2022-08-05,54.10821643286573,False,69.8,False,2.0,False,48.88989067066535,False,71.0,False,38.53118712273642,False,114,False,0.8459,False,2.0,False,2.0,True,0,1,0,1
2022-08-08,55.611222444889776,False,72.39999999999999,False,2.0,False,53.16755199849649,False,75.0,False,39.03420523138833,False,118,False,1.0189,False,2.0,False,2.0,True,0,1,0,1
2022-08-09,52.505010020040075,False,58.099999999999994,False,2.0,False,32.509114673799644,False,70.0,False,38.12877263581489,False,56,False,0.9217,False,1.0,False,1.0,False,0,0,0,0
2022-08-10,62.925851703406806,False,81.6,False,2.0,False,67.63360518781482,False,84.0,False,44.56740442655936,False,233,True,0.7792,False,2.0,False,1.0,False,0,1,0,1
2022-08-11,66.33266533066133,False,81.10000000000001,False,2.0,False,60.22687655135874,False,84.0,False,45.17102615694165,False,134,False,0.9974,True,2.0,False,1.0,False,0,1,0,1
2022-08-12,72.91875626880642,False,89.4,False,2.0,False,86.64298918443203,False,87.0,False,49.59758551307847,False,296,True,0.8798,False,2.0,False,1.0,False,0,1,0,1
2022-08-15,72.14428857715431,False,88.9,False,2.0,False,74.8455505397875,False,87.0,False,50.15105740181269,False,237,True,0.8435,False,2.0,False,0.0,False,0,1,0,1
2022-08-16,74.24849699398798,False,85.1,False,2.0,False,67.78451274591748,False,87.0,False,51.71370967741935,False,202,True,0.8419,False,2.0,False,1.0,False,0,1,0,1
2022-08-17,70.34068136272545,False,69.3,False,1.0,False,24.55840286842904,False,82.0,False,48.38709677419355,False,59,False,0.8044,False,2.0,False,1.0,False,0,0,0,0
2022-08-18,72.0440881763527,False,68.5,False,1.0,False,23.477286908834273,False,82.0,False,48.891129032258064,False,91,False,0.7801,False,2.0,False,1.0,False,0,0,0,0
2022-08-19,66.7001003009027,False,41.3,False,2.0,False,-20.46445367116342,False,78.0,False,45.36290322580645,False,16,False,0.8273,False,0.0,True,0.0,False,0,1,0,1
2022-08-22,55.566700100300906,False,18.5,False,1.0,False,-60.23231959870564,False,71.0,False,39.516129032258064,False,-20,False,0.9306,False,0.0,True,0.0,False,0,1,0,1
2022-08-23,55.867602808425275,False,17.2,False,2.0,False,-59.582683368760705,False,64.0,False,39.41532258064516,False,-8,False,0.8598,False,0.0,True,1.0,False,0,1,0,1
2022-08-24,58.37512537612839,False,20.9,False,2.0,False,-35.82933097531398,False,66.0,False,40.32258064516129,False,15,False,0.7914,False,1.0,False,1.0,False,0,0,0,0
2022-08-25,66.90070210631896,False,37.2,False,2.0,False,4.908931975959533,False,73.0,False,45.115810674723065,False,46,False,1.0262,True,2.0,False,1.0,False,0,1,0,1
2022-08-26,52.2567703109328,False,18.4,False,0.0,False,-43.38439786058141,False,54.0,False,39.1742195367573,False,-45,False,0.9149,False,-1.0,False,0.0,False,0,0,0,0
2022-08-29,50.852557673019064,False,16.2,False,1.0,False,-60.50827288152101,False,48.0,False,37.46223564954683,False,-49,False,0.9761,False,0.0,False,1.0,False,0,0,0,0
2022-08-30,45.937813440320966,False,7.6,False,0.0,False,-88.14664466001676,False,43.0,False,33.8368580060423,False,-62,False,0.914,False,0.0,False,0.0,False,0,0,0,0
2022-08-31,44.032096288866605,False,7.9,False,-1.0,False,-104.23671930733056,False,37.0,False,32.4269889224572,False,-63,False,0.9413,True,0.0,False,0.0,False,0,1,0,1
2022-09-01,41.82547642928786,False,9.4,True,0.0,False,-97.12254953424718,False,34.0,False,32.3943661971831,False,-72,False,0.9356,False,0.0,True,0.0,False,1,1,1,1
2022-09-02,39.97995991983968,False,7.9,True,-1.0,False,-106.65432163058969,True,26.0,True,31.155778894472363,False,-80,False,0.9253,False,0.0,False,1.0,False,3,0,3,0
2022-09-06,38.276553106212425,False,8.0,True,0.0,False,-107.27071516480957,True,22.0,True,30.954773869346734,False,-102,False,0.9764,False,0.0,False,1.0,False,3,0,3,0
2022-09-07,45.99198396793587,False,39.300000000000004,False,1.0,False,-54.36137806074352,True,35.0,False,35.47738693467337,False,6,False,0.8987,False,1.0,False,1.0,False,1,0,1,0
2022-09-08,50.60120240480962,False,57.99999999999999,False,1.0,False,-24.402087946463325,False,36.0,False,37.223340040241446,False,6,False,0.7604,False,1.0,False,1.0,False,0,0,0,0
2022-09-09,59.118236472945895,False,84.1,False,1.0,False,18.13511554097856,False,55.00000000000001,False,41.14688128772636,False,38,False,1.0381,False,2.0,False,2.0,True,0,1,0,1
2022-09-12,65.13026052104209,False,91.0,False,1.0,False,48.81374894503649,False,65.0,False,42.55533199195171,False,64,False,1.1731,True,2.0,False,2.0,True,0,2,0,2
2022-09-13,46.9939879759519,False,43.3,False,0.0,False,-5.600088239219178,False,28.999999999999996,False,35.01006036217304,False,-51,False,0.982,False,0.0,False,2.0,True,0,1,0,1
2022-09-14,47.44232698094283,False,44.4,False,0.0,False,-4.645918590561673,False,28.000000000000004,True,34.74320241691843,False,-30,False,1.0892,True,0.0,False,1.0,False,1,1,1,1
2022-09-15,44.132397191574725,False,31.900000000000002,False,0.0,False,-25.656873948006698,False,24.0,True,32.93051359516616,False,-76,False,0.9499,True,0.0,False,2.0,True,1,2,1,2
2022-09-16,38.515546639919755,False,18.099999999999998,False,0.0,False,-48.39295640888216,False,16.0,True,30.513595166163142,False,-103,False,0.9227,False,-1.0,True,1.0,False,1,1,1,1
2022-09-19,43.687374749499,False,27.700000000000003,False,1.0,False,-17.440342130886275,False,22.0,True,32.29376257545272,False,-36,False,1.0468,False,1.0,False,1.0,False,1,0,1,0
2022-09-20,37.4749498997996,False,10.6,False,1.0,False,-53.68865521254536,False,15.0,True,30.28169014084507,False,-180,False,1.0628,False,0.0,False,2.0,True,1,1,1,1
2022-09-21,31.763527054108216,False,5.4,False,0.0,False,-84.16251962130114,False,11.0,True,27.062374245472835,False,-249,False,0.9692,False,-1.0,False,1.0,False,1,0,1,0
2022-09-22,24.849699398797593,False,5.6000000000000005,False,1.0,False,-102.59686109268084,False,7.000000000000001,True,23.417085427135678,False,-296,False,0.9914,False,-1.0,False,1.0,False,1,0,1,0
2022-09-23,18.937875751503004,False,2.9000000000000004,False,-1.0,False,-125.59523874524709,False,4.0,True,18.291457286432163,False,-388,False,1.0466,False,-1.0,False,1.0,False,1,0,1,0
2022-09-26,14.829659318637276,False,2.8000000000000003,True,1.0,False,-142.330875444465,True,3.0,True,15.07537688442211,False,-447,False,1.0677,False,-1.0,True,0.0,False,3,1,3,1
2022-09-27,15.931863727454909,True,3.3000000000000003,True,1.0,False,-120.978190445074,True,4.0,True,14.37185929648241,False,-294,False,1.0048,False,-1.0,False,0.0,False,4,0,4,0
2022-09-28,21.442885771543086,True,19.1,True,1.0,False,-56.16675381836933,True,6.0,True,19.396984924623116,False,-13,False,0.9785,False,1.0,False,0.0,False,4,0,4,0
2022-09-29,18.637274549098194,True,11.600000000000001,True,1.0,False,-83.12214173344495,True,6.0,True,16.381909547738694,False,-229,False,0.9744,False,-1.0,False,0.0,False,4,0,4,0
2022-09-30,16.432865731462925,True,11.600000000000001,True,0.0,False,-88.1533876921674,True,4.0,True,15.678391959798995,False,-285,False,0.9853,False,0.0,False,0.0,False,4,0,4,0
2022-10-03,25.0501002004008,True,55.900000000000006,False,1.0,False,-27.864336048414245,False,7.000000000000001,True,20.402010050251256,False,-5,False,1.267,True,1.0,False,0.0,False,2,1,2,1
2022-10-04,35.97194388777555,True,90.60000000000001,False,2.0,False,26.92212478723676,False,22.0,True,27.738693467336685,False,25,False,1.0391,False,2.0,False,0.0,False,2,0,2,0
2022-10-05,34.96993987975952,True,84.6,False,1.0,False,10.079938177782182,False,19.0,True,26.834170854271356,False,7,False,0.9404,False,1.0,False,1.0,False,2,0,2,0
2022-10-06,32.29689067201605,True,76.0,False,1.0,False,-13.970531064190382,False,12.0,True,25.653923541247487,False,-52,False,0.9418,False,0.0,False,1.0,False,2,0,2,0
2022-10-07,25.576730190571716,True,45.4,False,0.0,False,-49.36382961075597,False,6.0,True,21.93158953722334,False,-157,False,1.0037,False,-1.0,False,0.0,False,2,0,2,0
2022-10-10,23.8716148445336,True,34.9,False,-1.0,False,-53.92828072001578,False,7.000000000000001,True,20.422535211267608,False,-185,False,0.9589,False,-1.0,True,0.0,False,2,1,2,1
2022-10-11,22.26680040120361,True,28.599999999999998,False,1.0,False,-54.461245014832826,False,5.0,True,20.422535211267608,False,-202,False,1.0506,False,0.0,True,0.0,False,2,1,2,1
2022-10-12,21.464393179538614,True,24.4,False,0.0,False,-57.09462326182725,False,5.0,True,19.919517102615693,False,-209,False,0.9656,False,0.0,False,0.0,False,2,0,2,0
2022-10-13,26.907630522088354,True,49.2,False,1.0,False,-8.310688546698344,False,8.0,True,23.162134944612287,False,-15,False,1.0394,False,1.0,False,0.0,False,2,0,2,0
2022-10-14,19.55867602808425,True,20.4,False,1.0,False,-43.05887092252962,False,4.0,True,19.41649899396378,False,-173,False,1.0087,False,0.0,False,0.0,False,2,0,2,0
2022-10-17,28.58575727181545,True,52.2,False,1.0,False,13.196727500747272,False,11.0,True,23.641851106639837,False,-4,False,0.9598,False,1.0,False,0.0,False,2,0,2,0
2022-10-18,33.600802407221664,True,75.1,False,2.0,False,50.379280515145275,False,17.0,True,26.25754527162978,False,17,False,1.0508,False,1.0,False,0.0,False,2,0,2,0
2022-10-19,30.29087261785356,True,60.9,False,2.0,False,20.81846693987984,False,16.0,True,24.849094567404425,False,-35,False,0.9457,False,0.0,False,0.0,False,2,0,2,0
2022-10-20,26.57973921765296,True,49.7,False,2.0,False,1.4398789983284956,False,18.0,True,21.93158953722334,False,-102,False,1.071,False,0.0,False,0.0,False,2,0,2,0
2022-10-21,35.60682046138415,True,71.89999999999999,False,2.0,False,45.263986913310454,False,27.0,True,26.65995975855131,False,17,False,1.0476,False,2.0,False,0.0,False,2,0,2,0
2022-10-24,38.61584754262788,False,76.5,False,2.0,False,62.457279246053474,False,35.0,False,28.772635814889334,False,21,False,1.1191,True,2.0,False,-1.0,False,0,1,0,1
2022-10-25,45.83751253761284,False,86.3,False,2.0,False,95.94525779431851,False,40.0,False,33.098591549295776,False,67,False,1.1423,False,2.0,False,0.0,False,0,0,0,0
2022-10-26,46.84052156469408,False,85.39999999999999,False,2.0,False,92.79775316411352,False,40.0,False,34.40643863179074,False,69,False,1.1027,True,1.0,False,-1.0,False,0,1,0,1
2022-10-27,48.044132397191575,False,83.3,False,2.0,False,88.84264793946767,False,46.0,False,35.2112676056338,False,68,False,0.7755,False,2.0,False,0.0,False,0,0,0,0
2022-10-28,53.15947843530592,False,85.5,False,2.0,False,111.06681973269812,False,62.0,False,39.93963782696177,False,119,False,0.9613,False,2.0,False,-1.0,False,0,0,0,0
2022-10-31,51.35406218655968,False,83.39999999999999,False,2.0,False,83.76315251724668,False,59.0,False,39.03420523138833,False,70,False,0.992,False,2.0,False,0.0,False,0,0,0,0
2022-11-01,51.955867602808425,False,84.1,False,2.0,False,83.14970128544948,False,54.0,False,39.436619718309856,False,82,False,1.0249,False,2.0,False,0.0,False,0,0,0,0
2022-11-02,46.238716148445334,False,56.2,False,2.0,False,33.809451975835614,False,42.0,False,36.61971830985916,False,-56,False,0.9284,False,0.0,False,0.0,False,0,0,0,0
2022-11-03,44.433299899699094,False,45.9,False,1.0,False,24.704491556236576,False,42.0,False,36.41851106639839,False,-37,False,0.9134,False,0.0,True,0.0,False,0,1,0,1
2022-11-04,50.602409638554214,False,61.3,False,2.0,False,48.89622793969822,False,46.0,False,39.37562940584088,False,41,False,0.9026,False,0.0,True,0.0,False,0,1,0,1
